Latitude,Longitude,Pct change in death rate
-93.241669,42.3902079,17.6
-95.8271491,41.6885844,13
-91.5472594,40.9848025,6.5
-92.3219084,43.3653125,30.1
-94.2027754,42.7822212,8.8
-95.5074206,42.3918601,12.8
-92.0591226,41.6839184,15.8
-90.57458,42.1642179,7.2
-93.0541468,41.6855513,1.9
-91.9666345,41.0058877,5.1
-91.5904835,41.670668,8.7
-91.1169141,42.1251175,-1.8
-92.1677213,41.3311823,5.4
-94.213983,43.2124777,12.7
-91.4771574,40.6475875,12.5
-91.5976735,42.0779506,16.1
-91.2569936,41.2182111,1.2
-93.3314666,41.033344,12.4
-96.2072011,43.3835796,6.2
-94.0151842,41.3306216,1.2
-92.6363663,41.3307969,16.1
-93.093849,41.3314552,-4.9
-92.9814523,42.041691,27.1
-95.619101,41.0337028,0.1
-92.7844663,43.3485643,24.1
-95.9565661,42.0494317,24.7
-92.8696415,41.0288473,13.2
-95.1577896,41.0217348,14.4
-91.1186992,41.483776,-2.6
-95.6256244,43.0837455,14.7
-95.6337878,43.3785421,7.9
-95.1442898,40.7390902,2.7
-94.6690546,43.0753374,6.7
-96.2158638,42.7375854,-2.8
-94.6782789,42.7340333,12.6
-93.568971,41.6848158,6.6
-95.5449053,41.3401835,18.2
-92.5228819,41.6845262,8.9
-94.2442514,40.7353342,4.5
-95.1052244,42.3875259,17
-90.6222889,41.6420791,6.1
-95.3089173,41.6790143,20.9
-96.1780098,43.082646,5.6
-93.4660934,42.0375379,9.4
-92.5294115,42.074848,21.5
-94.6971082,40.7379489,6.4
-94.2450907,41.0285502,7.1
-91.952943,40.7541168,6.1
-92.4094658,41.0312751,10.5
-93.5687512,41.3324459,5.3
-91.7250523,41.3294012,3.2
-93.3326126,40.7399827,12.5
-94.1758309,42.4335786,17.6
-93.7434883,43.3781243,30.1
-91.850788,43.2929889,17.1
-96.0532956,42.3932198,16.2
-93.2485332,43.373491,23.6
-93.7347352,42.7330073,19.2
-95.3009448,37.8842285,9
-95.2920464,38.2151139,9.9
-95.3133975,39.5325441,10.2
-98.685052,37.2229059,27.1
-98.7678374,38.4812394,4
-94.8509284,37.8560997,10.4
-95.5699047,39.8259308,17.7
-96.8388402,37.7736487,0.2
-96.5940289,38.2994749,1.4
-96.2453962,37.1542592,12.8
-94.8456975,37.1693922,17.7
-101.7273254,39.7899166,8.1
-99.8138686,37.2338311,16.9
-97.1688527,39.3449643,7
-97.6413898,39.4873286,8.9
-95.7291373,38.2364502,7.6
-99.2512929,37.1814417,21.8
-96.8372468,37.2345068,3.8
-94.8538967,37.5058215,11.3
-100.4597084,39.783542,3
-97.1579434,38.8677353,2.2
-95.1472253,39.7885021,5.7
-95.2909475,38.8964168,10.5
-99.3047457,37.8835945,19.9
-96.2446421,37.4560259,6.4
-99.3173133,38.9145967,0.9
-98.2053552,38.7008451,0.2
-100.7399674,38.0498075,0.5
-99.8847484,37.6884159,7.3
-95.2789618,38.5580187,16
-96.7680996,39.0021387,29
-100.4873598,38.9172385,-1.6
-99.8798939,39.3549716,-6.4
-101.2993622,37.547537,6.3
-100.4517163,37.7445134,-0.3
-101.8059697,38.4804041,6.1
-96.2417321,37.8793472,0.4
-101.7936887,37.9952438,4.4
-98.0665901,37.188184,26
-97.4367065,38.0501436,4.4
-100.8799515,37.554979,1.2
-99.8984067,38.0874927,8.6
-95.794485,39.4111453,19.6
-95.375314,39.239644,17.4
-98.2226184,39.7770021,2.4
-94.8223295,38.8839065,-6.9
-101.3081363,37.9944614,0.7
-98.1445285,37.5529509,44.7
-99.2865389,37.5612311,17.1
-95.2974732,37.1914676,20.4
-100.4661853,38.4812863,4.6
-95.038977,39.1895108,7.3
-98.2142837,39.0472801,0.5
-94.8449321,38.2165494,12.9
-101.1574016,38.9132702,3.8
-96.1616407,38.4554034,8.8
-97.6474893,38.395812,-3
-97.1027707,38.3596474,6.8
-96.5212426,39.7827091,6
-100.3600936,37.2438862,9
-94.8329626,38.5667718,7.1
-98.2073621,39.3930256,3.7
-95.7424028,37.1895369,21.6
-96.6514482,38.688204,7
-101.8095163,37.1852495,10
-96.0053805,39.7910427,6.1
-95.3156826,37.5642833,10.1
-99.9087452,38.4804369,7.2
-99.8992352,39.7838666,-4.2
-95.7082554,38.6502149,12.6
-98.7679416,39.3482608,3.8
-97.6548025,39.1379632,-0.3
-99.2347717,38.1814768,14.2
-99.3421498,39.7845058,-2.3
-96.3371126,39.3821868,8.4
-98.7401199,37.6475943,19.7
-101.0767378,39.7861975,8.3
-98.0783463,37.9481849,12.8
-97.650883,39.8289061,5.1
-98.2014154,38.3471776,2.2
-96.7274889,39.2912114,14.9
-99.3244921,39.3460064,0.3
-99.3091827,38.5235917,12.1
-98.7709489,38.9160397,8.9
-97.6501534,38.7863268,-7.9
-100.9063604,38.4818768,-0.8
-97.4610535,37.681045,9.2
-100.8552566,37.1809599,10.3
-95.755664,39.0418053,17.2
-100.4412278,39.3505465,-4.1
-101.719859,39.3513521,8.8
-98.7854295,39.7846603,-1.2
-98.7198888,38.0356303,8.5
-101.7893829,37.5659319,5.4
-101.3172646,37.2016974,3.5
-97.4933519,37.2366617,11.1
-101.0833859,39.3577126,6.2
-99.865423,38.9213022,2.1
-96.2012619,38.9551537,10.4
-101.7711031,38.9266259,1.6
-97.0956108,39.7767142,6.2
-101.3474341,38.4819222,-0.8
-95.7451749,37.5585146,2.7
-95.7584691,37.8881929,7.7
-94.7630866,39.1153842,13.2
-85.2813796,37.1055589,10.9
-86.192458,36.7507703,-2.1
-84.9864171,38.0053963,10.8
-89.0103673,37.0513234,3
-85.9321078,36.9628048,12.1
-83.7376405,38.1522485,17
-83.6810395,36.7226796,10.6
-84.731431,38.9745952,-0.4
-84.2098602,38.2025623,16.8
-82.6814063,38.3600037,24.2
-84.8683523,37.6181043,14
-84.1152351,38.6803649,11.8
-83.3171582,37.5178069,34.1
-86.4329188,37.777988,6
-85.7026357,37.9699446,2.9
-86.6824707,37.2070133,8.5
-87.8705095,37.1486421,14.1
-88.2740857,36.6209783,9.4
-84.3795832,38.9469811,-5.6
-88.975757,36.857726,-1.6
-85.1240238,38.6683939,4.6
-83.0487958,38.3095486,7.4
-84.9282195,37.3219623,3.8
-87.4929864,36.8920592,24.4
-84.1451152,37.9703141,19.1
-83.7185243,37.1572636,16.3
-85.1360977,36.7272577,-0.2
-88.1050103,37.3581494,9.4
-85.3935066,36.7842237,3.7
-87.087139,37.731671,36.8
-86.2180153,37.2275136,3.9
-83.0972089,38.115438,9.6
-83.9639825,37.6924493,24.4
-84.4582738,38.0406759,13.3
-83.7061517,38.3684311,5.4
-82.7433611,37.559878,35.5
-84.8687863,38.234919,19.9
-89.1876586,36.5525115,26.7
-84.8621525,38.7601027,-6.1
-84.5458557,37.6301619,10.5
-84.6259265,38.6491599,4.2
-88.6498974,36.7233435,6.1
-86.3440113,37.4585771,4.1
-85.5784829,37.2753816,9.5
-82.9338199,38.5635616,16.2
-86.7927612,37.8433252,28.3
-85.9631827,37.6958356,-0.1
-83.2214968,36.8592233,24.5
-84.3341313,38.4445776,9.1
-85.8809823,37.3201401,13
-87.5725767,37.7925421,15.8
-85.1196472,38.4513829,-2
-88.9720844,36.675896,12.2
-87.5421956,37.3110702,17.2
-84.0205757,37.4034585,14.5
-85.6576243,38.1895321,16.1
-84.5839603,37.8732908,7.7
-82.8306393,37.8492599,29
-84.5334381,38.9305031,-11.6
-82.9457242,37.3597236,10.4
-83.8556297,36.8874755,5
-85.6968413,37.5444624,11.7
-84.119395,37.1132678,19.8
-82.7382903,38.0744531,12.1
-83.7192475,37.608116,22.6
-83.3886172,37.0878462,18.3
-82.8612507,37.1185357,3
-83.3767743,38.5521522,9.6
-84.6583354,37.4571737,6.7
-88.3634261,37.2095174,4.3
-86.8812881,36.859607,10.9
-88.0833909,37.0239759,12.6
-88.7124523,37.0541119,-10.6
-84.4910515,36.7311363,19.1
-87.2655972,37.5267075,20.8
-84.2783618,37.7255107,10.1
-83.069721,37.698983,32.2
-85.2689592,37.552604,6.6
-88.3327524,36.882017,-0.6
-82.5066231,37.796774,19.2
-83.8281251,38.5941366,17.4
-86.2008628,37.9674757,13.8
-83.5975146,37.9506654,15
-84.8796945,37.8120851,8.9
-85.6335984,36.992515,15.8
-85.713508,36.714077,1.8
-83.9124157,38.0381086,28.9
-83.2589444,37.9229402,12
-87.1340919,37.2138159,25.1
-85.4659312,37.8031198,4.9
-84.0262231,38.338031,12
-86.844871,37.4778588,25.8
-85.4561516,38.4001274,1.7
-84.8415901,38.4993944,-2.6
-83.691637,37.4236223,19.6
-84.3519435,38.6962842,3.8
-83.2177723,37.2412822,32.6
-82.4109127,37.4860314,15.7
-83.8200155,37.8006287,31.8
-84.580175,37.108303,3.9
-84.06423,38.5134727,11.3
-84.3143684,37.3610502,6.7
-83.4280787,38.2042659,8.1
-85.0549503,36.9905867,12.6
-84.5793782,38.2898833,20.1
-85.2282471,38.2390111,-13.9
-86.5817465,36.7409472,1.5
-85.3171741,38.0254107,-7.3
-85.3280585,37.3662101,10.2
-87.1836416,36.8403384,6.9
-87.8586515,36.8076808,19
-85.3512077,38.6200405,9
-87.9516496,37.6580293,12.3
-86.4235786,36.995634,-1.2
-85.1754162,37.7542085,5.7
-84.8304404,36.8020113,2.2
-87.6847945,37.5194634,13.7
-84.1446485,36.7580237,19.1
-83.4951095,37.7438929,27.7
-84.7488546,38.0431027,18.4
-92.4110366,30.291497,5.5
-92.8196052,30.6527435,9.9
-90.9125023,30.2064437,-5.4
-91.0524649,29.8988529,19.7
-91.9832748,31.088503,8.3
-93.3402526,30.6450184,-1.7
-93.0411511,32.3409517,8.3
-93.6265609,32.6984813,10.8
-93.8824228,32.5771951,4
-93.3580154,30.2295588,8.1
-92.1142311,32.1012195,12.2
-93.1649478,29.871812,6.4
-91.846703,31.666517,11.5
-92.9897278,32.8271597,3.9
-91.626315,31.4698053,14
-93.7407968,32.0592476,9.3
-91.093131,30.5439297,14.4
-91.2341409,32.7301699,10.6
-91.0434338,30.8397837,5.5
-92.4040858,30.7206932,24
-91.6723711,32.1390764,-5.2
-92.5617156,31.5977873,7.8
-91.9767838,30.0071265,16.7
-91.3658481,30.2706285,22
-92.5616997,32.3042901,7.8
-90.081001,29.522281,-1.5
-92.8162205,30.2695293,-3.3
-92.06417,30.2065065,-1.2
-90.394849,29.4919925,3.1
-92.1615956,31.6800826,4.1
-92.6623026,32.6018231,8.3
-90.7274738,30.4404194,-9.5
-91.2356383,32.3412213,0.2
-91.8003988,32.8200082,22
-93.0826114,31.7325509,11.8
-89.9345018,30.0534195,-3.7
-92.1515814,32.480932,6.1
-89.5760676,29.282447,-9.7
-91.6046207,30.708319,11.3
-92.5359531,31.1932037,20.9
-93.3490504,32.1012125,12.4
-91.7483534,32.413158,5.1
-93.5595793,31.5604024,0.5
-89.2634941,29.9181102,-13.4
-90.3578553,29.9057222,-4.3
-90.7083074,30.8225386,6.7
-90.7939562,30.0247772,19.2
-90.4909596,30.1440682,4.9
-91.9892745,30.5834409,11.7
-91.6114814,30.1214329,24.3
-91.4638037,29.6293488,14.8
-89.9519622,30.4100224,-5.3
-90.4066303,30.6215313,0
-91.342576,32.0014894,12.9
-90.8436739,29.3341299,1.9
-92.3756501,32.8293486,3.8
-92.2915678,29.7897222,-5.1
-93.1815202,31.1105625,17
-90.0462534,30.8521435,11.9
-93.3398245,32.7321522,10.8
-91.309808,30.4640516,5.6
-91.4519982,32.7924797,4.4
-91.4210081,30.872701,7.6
-92.6412694,31.9411871,20.7
-70.2074347,44.1676811,20.3
-68.6124095,46.7091929,-2.2
-70.3303753,43.8083479,8.5
-70.4149354,44.9767238,2.5
-68.3707034,44.5649063,0.3
-69.7657639,44.4170119,9.2
-69.0385145,44.0420446,14
-69.5136244,43.9947814,5
-70.7344211,44.4944998,9
-68.666616,45.4092843,0.6
-69.1022311,45.9156393,1.1
-69.8442271,43.9168446,9
-69.9561096,45.5036458,1.3
-69.1389521,44.5058342,4.3
-67.6093542,44.9670088,12.4
-70.6684248,43.4260188,10.6
-78.7031037,39.6123134,8.4
-76.5607311,38.9916103,-7.1
-76.6165693,39.4431666,6.2
-76.5297621,38.5227191,-17.1
-75.831662,38.8715306,0.1
-77.0153613,39.5633091,-4.9
-75.9415852,39.5623537,9.3
-77.0154272,38.4728532,0.7
-76.0474333,38.4291957,10.1
-77.3976277,39.4702139,-1.7
-79.2746192,39.5472985,14.4
-76.2997894,39.5374292,-3.7
-76.9244057,39.2522639,-6
-76.1259867,39.2412793,-0.1
-77.2030633,39.1373815,6.3
-76.84818,38.8292875,-1.7
-76.0824053,39.0406929,-3.1
-76.5303837,38.2202894,-5.8
-75.8533228,38.0744501,7.8
-76.1784757,38.7483486,-3.5
-77.8146709,39.6036207,17.5
-75.6320828,38.3673699,4.3
-75.3099315,38.2221332,7.6
-76.6104761,39.3000324,-5.9
-70.2118803,41.7990145,20.6
-73.2179276,42.371493,8.2
-71.088894,41.748588,-2.1
-70.7014995,41.3809696,19.2
-70.8649085,42.6427082,-10.9
-72.5917921,42.5845038,8.6
-72.6356476,42.1361975,-0.8
-72.6636936,42.3394593,-6
-71.3949161,42.4817182,-12.6
-70.1419099,41.3058778,29.9
-71.1811115,42.1717393,-8.2
-70.7419417,41.9871959,0.4
-71.018253,42.3385513,-13.7
-71.940282,42.3116934,0.3
-82.8340784,44.6825347,-5
-86.5641076,47.0800765,9
-86.6347446,42.5957875,-3.7
-83.4265739,44.894954,-0.3
-85.175639,45.0054553,5.1
-83.7406755,44.0368327,-10
-88.3618101,46.6958592,8.6
-85.3145503,42.5828109,3.3
-83.9787007,43.6997112,2.2
-86.4943263,44.6486211,1.4
-86.7425435,41.7913818,6.7
-85.0668852,41.9184551,5.4
-85.0123853,42.2429896,16.7
-86.000142,41.9172431,8.6
-85.450392,45.5131638,-0.4
-84.4952728,45.4761211,9.5
-84.5206297,46.3218192,4.7
-84.8383253,43.9911368,-8.5
-84.5916949,42.950455,-12
-84.6113432,44.6801748,-1.3
-86.9019375,45.8052288,20.8
-87.8661227,46.0128246,6.2
-84.8464499,42.5895301,-3.6
-84.9868217,45.5900944,16.4
-83.7063718,43.0210768,1.6
-84.3898162,43.9897504,3.5
-89.806863,46.461513,7.2
-85.5538484,44.7186875,10.1
-84.60469,43.2923259,-3.2
-84.6374794,41.9274606,11.1
-88.6519089,46.9984319,0.7
-82.8570449,43.907616,10.2
-84.3738107,42.6035338,-6.8
-85.073766,42.9446503,-8.5
-82.8494444,44.3294821,0.5
-88.5405261,46.1702542,9.4
-84.8394245,43.6452331,-10.3
-84.4208679,42.2484738,16.5
-85.5328544,42.2462657,4.9
-85.0889915,44.6788808,2.4
-85.547446,43.0324971,-6.3
-88.1487965,47.6819737,4.3
-85.8113997,43.9951867,-1.4
-83.2243247,43.0886327,4.2
-86.051574,45.1461816,14.8
-84.0743563,41.8960225,18
-83.9117183,42.6025316,-2.7
-85.5823683,46.9406018,15.9
-85.3037625,46.1678678,8.2
-82.9114562,42.6715526,-9.1
-86.6029672,44.3503854,0.5
-87.5840278,46.6565964,12.7
-86.7508138,43.9966363,-2.9
-85.3327509,43.6352949,-6.7
-87.5018115,45.5362068,30.1
-84.3794144,43.6482031,-8.1
-85.0854708,44.325424,1.3
-83.4871059,41.916097,4.7
-85.1494679,43.3127822,-9.3
-84.1301067,45.0241337,5.9
-86.751892,43.2892579,-9.8
-85.7913723,43.5627117,-5.6
-83.3842103,42.6604518,2.5
-86.8075751,43.6472546,-5.8
-84.1280728,44.3332801,-4
-89.5004631,47.2166022,7.7
-85.3222825,43.9975523,-9
-84.1269054,44.6872574,0.9
-84.5766031,45.0217871,3.9
-86.6549462,42.9424607,-4.1
-83.3840186,45.4895147,10.4
-84.6112715,44.3395168,-0.2
-84.05541,43.3282667,-4.4
-82.6689135,42.9288035,0.9
-85.5228703,41.9114878,-4.1
-82.6428148,43.4491547,10.9
-86.197029,46.0211217,3.9
-84.1463518,42.9515446,-4.5
-83.436618,43.4879024,9.5
-86.3060762,42.2821497,2.6
-83.8434233,42.2522168,5.3
-83.2619533,42.2846636,2.7
-85.5700462,44.3313751,1.5
-93.41976,46.6024464,0.4
-93.2427232,45.2741098,-2
-95.7417568,46.9376289,6.7
-95.00505,47.8795077,16.4
-94.0014397,45.7012249,-3
-96.4022263,45.4199252,1.2
-94.0640122,44.0337104,11.7
-94.7336472,44.2465415,-2
-92.6710435,46.6038184,-1.9
-93.8000913,44.8213196,-17.8
-94.3337048,46.9517447,1.5
-95.5641082,45.0286254,0
-92.9038486,45.5054439,4.3
-96.4949007,46.8983772,7
-95.371117,47.5758729,16.1
-90.2901889,47.538569,-23.2
-95.1831523,44.0106386,17.6
-94.0707182,46.4916528,-4.4
-93.0624813,44.670893,5.4
-92.8693529,44.0207056,24.7
-95.462156,45.9368293,-5.9
-93.9472338,43.6765219,30.1
-92.0939369,43.6791869,19.3
-93.3502887,43.6742019,25.5
-92.7160003,44.4061779,20.6
-96.0106987,45.9307426,2.7
-93.4752279,45.0061209,6.7
-91.5015556,43.6669899,15.3
-94.9132898,47.0955506,9.1
-93.2963388,45.5624313,4.2
-93.6111022,47.4908166,2.6
-95.1497314,43.671111,9.2
-93.2977883,45.9477598,-1.2
-95.0049812,45.1527137,-0.3
-96.7803493,48.7760403,12.7
-93.7828417,48.2454895,3.6
-96.176836,44.9998559,3.2
-91.4117038,47.5171114,-19.5
-94.9046335,48.7681003,11.5
-93.7301433,44.3734238,7.3
-96.2720323,44.4082382,2.9
-95.8472678,44.4091953,2.1
-94.2723231,44.8216571,-10.6
-95.8110885,47.3283866,22.4
-96.357761,48.3627284,9.5
-94.5372525,43.6771181,9.7
-94.527346,45.1231555,-0.1
-93.6329964,45.9290434,-2.5
-94.2666194,46.0204839,-7.3
-92.7595136,43.6662486,37.3
-95.7615809,44.0155943,7.5
-94.2456844,44.3588204,4.9
-95.7631323,43.6776863,15.5
-96.4637757,47.3294529,8.8
-92.4101084,43.9994936,28.2
-95.7145815,46.4057273,8.2
-96.0377254,48.069247,13
-92.7630936,46.1009402,11
-96.2570147,44.0153614,9.6
-96.4000265,47.7742536,6.5
-95.4467052,45.5896228,1.8
-93.0999648,45.0152037,7
-96.08718,47.8654866,-0.4
-95.2542415,44.4035357,5.1
-94.9556169,44.7236969,-3.7
-93.2985052,44.3507339,7
-96.2632376,43.6695866,15.8
-95.8215042,48.7610683,17.9
-92.51457,47.578635,-8.9
-93.5337311,44.651805,-8.6
-93.76913,45.4531762,-3.5
-94.2301232,44.5757343,-13
-94.6104822,45.5552345,-5.3
-93.2204527,44.0152607,27
-95.9923146,45.5934609,1.6
-95.6901243,45.2758101,-0.1
-94.9005758,46.0665694,-7.7
-96.4748315,45.7699352,5.1
-92.2333405,44.289693,10.5
-94.9886078,46.5869861,3
-93.5898443,44.0184598,22.1
-92.890117,45.037929,-1.8
-94.613798,43.9781089,13.7
-96.476657,46.3623354,5
-91.7767076,43.9822682,14.5
-93.9663965,45.1750914,-10.7
-95.862756,44.7157358,-1.5
-91.3517938,31.4862233,-10.3
-88.5811091,34.8865689,9.8
-90.7955421,31.2039333,12.1
-89.5886221,33.0904703,8.2
-89.2002848,34.8105184,11.8
-90.8841199,33.7991391,23.7
-89.3371142,33.9366339,15.7
-89.918887,33.4407948,15.2
-88.9475579,33.9332767,23
-89.2513319,33.3459638,22.8
-90.9154239,31.9728096,21.6
-88.6879756,32.0453738,7.5
-88.782468,33.65967,4.4
-90.603165,34.2286699,11
-90.4487578,31.8669151,7.9
-89.5488968,31.633331,8.4
-89.99324,34.874266,6.5
-89.2594467,31.1885802,20.9
-90.8954573,31.4777726,-0.5
-88.6422679,30.8554305,19.3
-88.6348108,31.2128455,13.1
-89.8027405,33.770031,11.5
-89.4827905,30.3916415,23.6
-89.0833762,30.4165357,26.8
-90.4660171,32.2677879,17
-90.0911968,33.1259415,26.2
-90.5234209,33.1309962,16.2
-91.0035351,32.7555393,7.4
-88.3631269,34.2810747,18.3
-88.6251005,30.4560045,11.5
-89.1194302,32.0169894,5.2
-91.0438779,31.7336333,8.2
-89.8270863,31.5648075,1.7
-89.1685317,31.6166011,15.3
-88.6256306,32.7501361,13.1
-89.4859026,34.3492982,6.6
-89.5063691,31.1975865,-8.4
-88.6604487,32.4039981,13.3
-90.1075299,31.5500087,2.1
-89.5222495,32.7606302,1.9
-88.6824388,34.2923703,19.8
-90.2949343,33.5497896,24
-90.4535663,31.5352155,7.6
-88.4397227,33.4714237,24
-90.0341603,32.6343703,-5.3
-89.821712,31.2301672,6.1
-89.504231,34.7661897,1.9
-88.4850379,33.8900295,7
-89.6396251,33.5007144,13
-89.1192743,32.752518,20.1
-89.1184115,32.4019702,4.5
-88.5660044,33.1065082,19.2
-88.8761514,33.4223134,29
-89.9630654,34.3652052,-3.8
-89.5869043,30.7747929,6
-88.9887554,31.1693073,13.1
-90.3977277,31.1775158,32.9
-89.0372387,34.2270808,15.3
-88.5221836,34.6205664,19.7
-90.2901707,34.2528327,2.4
-89.946063,32.2671233,-9.1
-89.5332094,32.4271272,-11
-90.8276129,32.8923946,14.3
-89.9177086,31.9025047,-5
-89.4948768,32.0190291,-7.4
-89.112297,30.790184,9.6
-90.5950901,33.6055289,8.4
-90.1722451,33.9545268,9.3
-89.9431054,34.6495527,-2.7
-88.9188185,34.7636183,12.6
-88.236064,34.7376972,5.4
-90.3717697,34.6522011,7.3
-89.0023393,34.4895325,11.8
-90.1034306,31.164492,7.5
-90.8523838,32.3560946,-0.5
-90.9444459,33.273174,20.7
-88.678214,31.642503,2.2
-89.2838356,33.6120482,8.1
-91.3246169,31.1610908,14.2
-89.0373913,33.0787236,22.5
-89.7038072,34.0306661,14.9
-90.3879282,32.7656747,5
-92.6035922,40.1906655,-0.2
-94.8035511,39.9888628,-1.2
-95.4375546,40.431846,0.1
-91.8434148,39.2144798,19.6
-93.8343344,36.6993756,13.4
-94.3440893,37.5007989,15.8
-94.3392459,38.2572171,2.9
-93.2879421,38.3010358,-2.8
-90.0246043,37.3183458,22
-92.3102022,38.9898614,11.3
-94.8081728,39.6603695,8.9
-90.40313,36.7151802,12.3
-93.9791785,39.6589977,0.2
-91.9234458,38.835547,6.8
-92.7653271,38.0265275,-4.5
-89.6856575,37.3841408,31.7
-93.5002266,39.4273754,4.8
-90.9457051,36.9448579,11.7
-94.3545467,38.6464737,-1.8
-93.8500144,37.7336549,13.3
-92.9616205,39.5179685,6.9
-93.1876139,36.9697388,2.2
-91.729472,40.4072747,9
-94.4215024,39.3155512,-7.9
-94.3958028,39.6087233,2.7
-92.2800271,38.5032331,3.1
-92.8123231,38.8453861,-1.9
-91.3139328,37.9665605,12.9
-93.854878,37.4323495,20
-93.0338146,37.6835825,22.1
-93.970053,39.9628387,3.5
-94.4071901,39.8946645,1.4
-91.4897172,37.6030721,5.3
-92.5158918,36.9465168,33.4
-90.065394,36.3069045,17.7
-91.072832,38.4130031,7
-91.5057795,38.4411826,3.5
-94.4053211,40.2081271,-1.6
-93.3406409,37.2581957,25.6
-93.5650538,40.1125409,8.2
-93.9925818,40.34562,11.9
-93.7926278,38.3864909,4
-93.3228345,37.9367003,6.5
-95.2190716,40.095724,-0.2
-92.6959255,39.143365,6
-91.8873677,36.7743685,14.6
-90.9846823,37.5943638,16
-94.3431655,39.0053359,-0.1
-94.3372594,37.2051967,8.4
-90.5436197,38.257664,-6.1
-93.8118634,38.741528,-4.6
-92.1468345,40.1368559,7.7
-92.594843,37.6596977,24.8
-93.8026388,39.0687048,4.3
-93.8305507,37.1065898,18.3
-91.7288031,40.0845592,11.5
-90.9629165,39.0622547,8.7
-93.108019,39.8644404,8.1
-93.5482013,39.778587,1.8
-94.3439556,36.630218,-2.6
-92.56434,39.829795,10
-90.3434128,37.4744807,5.8
-91.923601,38.1626154,2.8
-91.6353791,39.8075383,12.1
-93.5676313,40.4214135,11.8
-92.4298762,38.2166802,-3.1
-89.2959286,36.826264,8.4
-92.5836417,38.6330371,-0.3
-92.0064582,39.4982695,15.7
-91.465427,38.9351835,23.6
-92.8748352,38.4208069,1.5
-89.6559485,36.5942608,3
-94.3350211,36.9083639,7.5
-94.8831457,40.3611359,0.5
-91.4018272,36.6853104,0.5
-91.8595036,38.4642535,0
-92.4585492,36.6495904,11.4
-89.7859419,36.2099162,26.2
-89.8021249,37.7111296,7.8
-93.2852073,38.7273667,1
-91.7903492,37.8663263,-8.8
-91.1716071,39.3399592,9.2
-94.7614717,39.3786957,1.9
-93.4008166,37.6167611,19.5
-92.2070224,37.8248346,1.3
-93.0145314,40.4786055,10.7
-91.5247867,39.5534554,13.5
-92.4929595,39.4392486,26.7
-93.9957462,39.3084005,-0.2
-90.9722821,37.3664637,10.2
-90.8670597,36.6489018,9.3
-90.6749153,38.7811023,5.9
-93.7765602,38.0422304,8.9
-90.1615306,37.8858449,-4.8
-90.4738684,37.8107068,1.5
-90.4459541,38.6407022,13.1
-93.2041639,39.1358403,-3.6
-92.5190156,40.4693611,11.4
-92.1428235,40.4476855,5.4
-89.5680975,37.0477927,21.2
-91.3913284,37.1524984,15.4
-92.0887194,39.7975309,15.8
-89.9474812,36.8515565,16.1
